season,matchday,home,away,goals_home,goals_away
2011,18,TSV 1860 München,Eintracht Braunschweig,3,0
2011,18,MSV Duisburg,Karlsruher SC,3,1
2011,18,VfL Bochum,Fortuna Düsseldorf,1,1
2011,18,1. FC Union Berlin,FSV Frankfurt,4,0
2011,18,FC Ingolstadt 04,FC St. Pauli,1,0
2011,18,Alemannia Aachen,Erzgebirge Aue,1,1
2011,18,Dynamo Dresden,Energie Cottbus,2,1
2011,18,Eintracht Frankfurt,SpVgg Greuther Fürth,0,0
2011,19,SpVgg Greuther Fürth,1. FC Union Berlin,5,0
2011,19,Fortuna Düsseldorf,SC Paderborn 07,2,3
2011,19,Erzgebirge Aue,FC Ingolstadt 04,1,1
2011,19,FSV Frankfurt,VfL Bochum,0,2
2011,19,Karlsruher SC,TSV 1860 München,1,3
2011,19,Energie Cottbus,MSV Duisburg,1,1
2011,19,Eintracht Braunschweig,Alemannia Aachen,1,1
2011,19,Hansa Rostock,Dynamo Dresden,2,2
2011,19,FC St. Pauli,Eintracht Frankfurt,2,0
2011,20,Dynamo Dresden,SpVgg Greuther Fürth,3,1
2011,20,SC Paderborn 07,1. FC Union Berlin,3,2
2011,20,MSV Duisburg,FSV Frankfurt,1,2
2011,20,Alemannia Aachen,FC St. Pauli,2,1
2011,20,FC Ingolstadt 04,Fortuna Düsseldorf,1,1
2011,20,Karlsruher SC,Erzgebirge Aue,2,1
2011,20,Eintracht Frankfurt,Eintracht Braunschweig,2,1
2011,20,VfL Bochum,Hansa Rostock,2,1
2011,20,TSV 1860 München,Energie Cottbus,2,0
2011,21,Energie Cottbus,Alemannia Aachen,1,1
2011,21,FSV Frankfurt,FC Ingolstadt 04,1,1
2011,21,Eintracht Braunschweig,Karlsruher SC,0,0
2011,21,1. FC Union Berlin,Dynamo Dresden,4,0
2011,21,FC St. Pauli,VfL Bochum,2,1
2011,21,Hansa Rostock,MSV Duisburg,4,2
2011,21,SpVgg Greuther Fürth,SC Paderborn 07,5,1
2011,21,Fortuna Düsseldorf,Eintracht Frankfurt,1,1
2011,21,Erzgebirge Aue,TSV 1860 München,0,0
2011,22,MSV Duisburg,FC St. Pauli,0,1
2011,22,Karlsruher SC,Energie Cottbus,2,0
2011,22,SC Paderborn 07,Dynamo Dresden,2,2
2011,22,VfL Bochum,1. FC Union Berlin,4,2
2011,22,Eintracht Frankfurt,FSV Frankfurt,6,1
2011,22,FC Ingolstadt 04,SpVgg Greuther Fürth,0,0
2011,22,TSV 1860 München,Fortuna Düsseldorf,2,1
2011,22,Alemannia Aachen,Hansa Rostock,0,0
2011,22,Erzgebirge Aue,Eintracht Braunschweig,1,1
2011,23,Dynamo Dresden,MSV Duisburg,2,0
2011,23,Hansa Rostock,FC Ingolstadt 04,1,2
2011,23,1. FC Union Berlin,TSV 1860 München,0,1
2011,23,SpVgg Greuther Fürth,VfL Bochum,6,2
2011,23,Energie Cottbus,Erzgebirge Aue,2,0
2011,23,SC Paderborn 07,Eintracht Frankfurt,4,2
2011,23,FSV Frankfurt,Karlsruher SC,2,1
2011,23,FC St. Pauli,Eintracht Braunschweig,0,0
2011,23,Fortuna Düsseldorf,Alemannia Aachen,0,0
2011,24,MSV Duisburg,SpVgg Greuther Fürth,0,2
2011,24,FC Ingolstadt 04,1. FC Union Berlin,3,3
2011,24,VfL Bochum,Dynamo Dresden,0,2
2011,24,Karlsruher SC,Fortuna Düsseldorf,0,5
2011,24,Alemannia Aachen,SC Paderborn 07,0,3
2011,24,Eintracht Frankfurt,Energie Cottbus,1,0
2011,24,Erzgebirge Aue,FSV Frankfurt,4,3
2011,24,Eintracht Braunschweig,Hansa Rostock,3,2
2011,24,TSV 1860 München,FC St. Pauli,1,1
2011,25,SC Paderborn 07,VfL Bochum,0,0
2011,25,1. FC Union Berlin,MSV Duisburg,1,1
2011,25,SpVgg Greuther Fürth,Alemannia Aachen,1,0
2011,25,Fortuna Düsseldorf,Erzgebirge Aue,3,1
2011,25,FSV Frankfurt,TSV 1860 München,3,1
2011,25,Hansa Rostock,Eintracht Frankfurt,1,5
2011,25,Dynamo Dresden,FC Ingolstadt 04,0,0
2011,25,Energie Cottbus,Eintracht Braunschweig,1,1
2011,25,FC St. Pauli,Karlsruher SC,1,0
2011,26,Alemannia Aachen,1. FC Union Berlin,1,3
2011,26,Eintracht Braunschweig,FSV Frankfurt,0,0
2011,26,Eintracht Frankfurt,Dynamo Dresden,3,0
2011,26,TSV 1860 München,SpVgg Greuther Fürth,1,4
2011,26,FC Ingolstadt 04,SC Paderborn 07,4,0
2011,26,Erzgebirge Aue,FC St. Pauli,2,1
2011,26,MSV Duisburg,VfL Bochum,2,1
2011,26,Karlsruher SC,Hansa Rostock,2,2
2011,26,Energie Cottbus,Fortuna Düsseldorf,1,1
2011,27,Dynamo Dresden,TSV 1860 München,0,1
2011,27,FSV Frankfurt,Alemannia Aachen,2,1
2011,27,VfL Bochum,FC Ingolstadt 04,0,1
2011,27,SpVgg Greuther Fürth,Karlsruher SC,3,0
2011,27,Fortuna Düsseldorf,Eintracht Braunschweig,1,1
2011,27,Hansa Rostock,Erzgebirge Aue,0,1
2011,27,FC St. Pauli,Energie Cottbus,0,0
2011,27,SC Paderborn 07,MSV Duisburg,1,2
2011,27,1. FC Union Berlin,Eintracht Frankfurt,0,4
2011,28,Eintracht Frankfurt,VfL Bochum,3,0
2011,28,Eintracht Braunschweig,SC Paderborn 07,0,0
2011,28,Alemannia Aachen,Dynamo Dresden,0,1
2011,28,Erzgebirge Aue,SpVgg Greuther Fürth,1,1
2011,28,TSV 1860 München,Hansa Rostock,0,1
2011,28,FC Ingolstadt 04,MSV Duisburg,1,1
2011,28,Karlsruher SC,1. FC Union Berlin,2,0
2011,28,Energie Cottbus,FSV Frankfurt,1,1
2011,28,Fortuna Düsseldorf,FC St. Pauli,0,0
2011,29,1. FC Union Berlin,Erzgebirge Aue,1,0
2011,29,SpVgg Greuther Fürth,Energie Cottbus,3,0
2011,29,Hansa Rostock,Fortuna Düsseldorf,2,1
2011,29,FSV Frankfurt,FC St. Pauli,3,3
2011,29,Dynamo Dresden,Eintracht Braunschweig,2,2
2011,29,MSV Duisburg,Eintracht Frankfurt,2,0
2011,29,SC Paderborn 07,TSV 1860 München,2,2
2011,29,FC Ingolstadt 04,Alemannia Aachen,3,3
2011,29,VfL Bochum,Karlsruher SC,0,0
2011,30,Eintracht Braunschweig,SpVgg Greuther Fürth,0,0
2011,30,FC St. Pauli,1. FC Union Berlin,2,1
2011,30,Fortuna Düsseldorf,FSV Frankfurt,1,0
2011,30,Energie Cottbus,Hansa Rostock,0,1
2011,30,Alemannia Aachen,VfL Bochum,2,0
2011,30,TSV 1860 München,MSV Duisburg,2,1
2011,30,Erzgebirge Aue,SC Paderborn 07,0,2
2011,30,Eintracht Frankfurt,FC Ingolstadt 04,1,1
2011,30,Karlsruher SC,Dynamo Dresden,2,0
2011,31,SpVgg Greuther Fürth,FC St. Pauli,2,1
2011,31,Hansa Rostock,FSV Frankfurt,0,5
2011,31,1. FC Union Berlin,Eintracht Braunschweig,1,0
2011,31,Eintracht Frankfurt,Erzgebirge Aue,4,0
2011,31,MSV Duisburg,Alemannia Aachen,2,0
2011,31,SC Paderborn 07,Energie Cottbus,3,1
2011,31,VfL Bochum,TSV 1860 München,2,2
2011,31,FC Ingolstadt 04,Karlsruher SC,2,1
2011,31,Dynamo Dresden,Fortuna Düsseldorf,2,1
2011,32,Energie Cottbus,VfL Bochum,1,1
2011,32,FSV Frankfurt,SpVgg Greuther Fürth,1,1
2011,32,Eintracht Braunschweig,MSV Duisburg,0,0
2011,32,TSV 1860 München,FC Ingolstadt 04,4,1
2011,32,Erzgebirge Aue,Dynamo Dresden,1,1
2011,32,Fortuna Düsseldorf,1. FC Union Berlin,2,1
2011,32,Karlsruher SC,SC Paderborn 07,2,0
2011,32,FC St. Pauli,Hansa Rostock,3,0
2011,32,Alemannia Aachen,Eintracht Frankfurt,0,3
2011,33,Dynamo Dresden,FC St. Pauli,1,0
2011,33,MSV Duisburg,Erzgebirge Aue,2,1
2011,33,FC Ingolstadt 04,Energie Cottbus,1,0
2011,33,SpVgg Greuther Fürth,Fortuna Düsseldorf,1,1
2011,33,Eintracht Frankfurt,TSV 1860 München,0,2
2011,33,SC Paderborn 07,FSV Frankfurt,1,0
2011,33,Alemannia Aachen,Karlsruher SC,1,0
2011,33,VfL Bochum,Eintracht Braunschweig,2,0
2011,33,1. FC Union Berlin,Hansa Rostock,5,4
2011,34,Karlsruher SC,Eintracht Frankfurt,1,0
2011,34,Erzgebirge Aue,VfL Bochum,2,1
2011,34,Hansa Rostock,SpVgg Greuther Fürth,2,2
2011,34,Fortuna Düsseldorf,MSV Duisburg,2,2
2011,34,TSV 1860 München,Alemannia Aachen,1,2
2011,34,Energie Cottbus,1. FC Union Berlin,2,1
2011,34,FC St. Pauli,SC Paderborn 07,5,0
2011,34,Eintracht Braunschweig,FC Ingolstadt 04,3,1
2011,34,FSV Frankfurt,Dynamo Dresden,1,1
