strategy,season,matchday,points,baseline_points,changes,expected_cost,added_draws,games,better,equal,worse
hybrid_270,2020,8,10,6,1,0.011010624921877987,0.0,9,True,False,False
hybrid_270,2020,9,9,9,0,0.0,0.0,9,False,True,False
hybrid_270,2020,10,10,10,1,0.11157959763175695,1.0,9,False,True,False
hybrid_270,2020,11,10,12,1,0.5755793228181441,1.0,9,False,False,True
hybrid_270,2020,12,17,13,1,0.03035783532628633,0.0,9,True,False,False
hybrid_270,2020,13,9,11,2,0.7994839685988034,1.0,9,False,False,True
hybrid_270,2020,14,16,16,0,0.0,0.0,9,False,True,False
hybrid_270,2020,15,6,6,0,0.0,0.0,9,False,True,False
hybrid_270,2020,16,6,6,0,0.0,0.0,9,False,True,False
hybrid_270,2020,17,10,10,2,0.7875754973837328,1.0,9,False,True,False
hybrid_270,2020,18,6,6,0,0.0,0.0,9,False,True,False
hybrid_270,2020,19,16,16,0,0.0,0.0,9,False,True,False
hybrid_270,2020,20,12,12,0,0.0,0.0,9,False,True,False
hybrid_270,2020,21,4,4,0,0.0,0.0,9,False,True,False
hybrid_270,2020,22,11,11,0,0.0,0.0,9,False,True,False
hybrid_270,2020,23,11,11,0,0.0,0.0,9,False,True,False
hybrid_270,2020,24,8,12,1,0.6428770020202623,0.0,9,False,False,True
hybrid_270,2020,25,12,15,1,0.05327020933075888,0.0,9,False,False,True
hybrid_270,2020,26,16,16,0,0.0,0.0,9,False,True,False
hybrid_270,2020,27,19,19,2,0.5800929239551564,1.0,9,False,True,False
hybrid_270,2020,28,11,11,0,0.0,0.0,9,False,True,False
hybrid_270,2020,29,13,13,0,0.0,0.0,9,False,True,False
hybrid_270,2020,30,10,17,2,0.9739471652081325,1.0,9,False,False,True
hybrid_270,2020,31,15,18,2,0.30927306873251725,0.0,9,False,False,True
hybrid_270,2020,32,16,14,1,0.5530213686542493,0.0,9,True,False,False
hybrid_270,2020,33,2,5,2,0.08374647878784103,0.0,9,False,False,True
hybrid_270,2020,34,16,18,1,0.008534401826396643,0.0,9,False,False,True
hybrid_270,2021,1,11,11,0,0.0,0.0,9,False,True,False
hybrid_270,2021,2,13,12,2,0.3327141265460867,1.0,9,True,False,False
hybrid_270,2021,3,13,17,1,0.7795526698098921,0.0,9,False,False,True
hybrid_270,2021,4,10,13,1,0.34874012225776996,0.0,9,False,False,True
hybrid_270,2021,5,11,8,2,0.852591065915456,1.0,9,True,False,False
hybrid_270,2021,6,9,13,1,0.6616022893389129,1.0,9,False,False,True
hybrid_270,2021,7,16,13,1,0.5621379882184885,0.0,9,True,False,False
hybrid_270,2021,8,10,7,1,0.1602754780355995,1.0,9,True,False,False
hybrid_270,2021,9,8,10,1,0.6989660092740626,1.0,9,False,False,True
hybrid_270,2021,10,12,15,1,0.33888563149153506,1.0,9,False,False,True
hybrid_270,2021,11,12,12,1,0.517856636802355,0.0,9,False,True,False
hybrid_270,2021,12,13,10,1,0.409165903861742,1.0,9,True,False,False
hybrid_270,2021,13,14,10,2,0.34569148901044766,1.0,9,True,False,False
hybrid_270,2021,14,12,10,2,0.49485355089339467,1.0,9,True,False,False
hybrid_270,2021,15,4,6,1,0.3201620125189728,1.0,9,False,False,True
hybrid_270,2021,16,9,8,2,0.8315385546074241,1.0,9,True,False,False
hybrid_270,2021,17,9,12,1,0.5919290141898376,0.0,9,False,False,True
hybrid_270,2021,18,4,9,2,0.682509467612989,0.0,9,False,False,True
hybrid_270,2021,19,10,14,1,0.7128633552877738,1.0,9,False,False,True
hybrid_270,2021,20,14,11,1,0.26778577202322273,1.0,9,True,False,False
hybrid_270,2021,21,7,10,2,0.2208589391209269,0.0,9,False,False,True
hybrid_270,2021,22,11,13,1,0.9025491251668164,1.0,9,False,False,True
hybrid_270,2021,23,14,17,2,0.42335218403031094,1.0,9,False,False,True
hybrid_270,2021,24,15,15,0,0.0,0.0,9,False,True,False
hybrid_270,2021,25,18,15,2,0.411796717057488,1.0,9,True,False,False
hybrid_270,2021,26,12,12,0,0.0,0.0,9,False,True,False
hybrid_270,2021,27,9,11,1,0.7836568817283946,1.0,9,False,False,True
hybrid_270,2021,28,8,8,1,0.9229196093839827,1.0,9,False,True,False
hybrid_270,2021,29,11,13,1,0.7374329038718288,1.0,9,False,False,True
hybrid_270,2021,30,9,11,1,0.7416161479750535,1.0,9,False,False,True
hybrid_270,2021,31,8,10,1,0.9549879081944498,1.0,9,False,False,True
hybrid_270,2021,32,4,4,1,0.5753274601969847,0.0,9,False,True,False
hybrid_270,2021,33,11,10,2,0.46691597807452145,1.0,9,True,False,False
hybrid_270,2021,34,18,14,2,0.9787211020562558,0.0,9,True,False,False
hybrid_270,2022,1,14,16,1,0.8798097272854681,0.0,9,False,False,True
hybrid_270,2022,2,9,9,1,0.40349374399487115,0.0,9,False,True,False
hybrid_270,2022,3,9,9,0,0.0,0.0,9,False,True,False
hybrid_270,2022,4,15,15,0,0.0,0.0,9,False,True,False
hybrid_270,2022,5,5,5,0,0.0,0.0,9,False,True,False
hybrid_270,2022,6,9,6,1,0.19753931168739125,0.0,9,True,False,False
hybrid_270,2022,7,6,4,2,0.6163556213931864,0.0,9,True,False,False
hybrid_270,2022,8,16,15,2,0.9727383253334606,0.0,9,True,False,False
hybrid_270,2022,9,8,4,1,0.14669298419663968,0.0,9,True,False,False
hybrid_270,2022,10,13,11,1,0.20649887821553703,0.0,9,True,False,False
hybrid_270,2022,11,11,11,0,0.0,0.0,9,False,True,False
hybrid_270,2022,12,19,23,1,0.7868588415635631,0.0,9,False,False,True
hybrid_270,2022,13,16,20,1,0.8510537415891104,0.0,9,False,False,True
hybrid_270,2022,14,14,14,0,0.0,0.0,9,False,True,False
hybrid_270,2022,15,12,12,0,0.0,0.0,9,False,True,False
hybrid_270,2022,16,15,15,1,0.6536354306576179,0.0,9,False,True,False
hybrid_270,2022,17,16,12,1,0.01797157626009316,0.0,9,True,False,False
hybrid_270,2022,18,10,8,1,0.4595994491043047,0.0,9,True,False,False
hybrid_270,2022,19,9,9,0,0.0,0.0,9,False,True,False
hybrid_270,2022,20,14,14,0,0.0,0.0,9,False,True,False
hybrid_270,2022,21,11,10,2,0.23699071280109552,0.0,9,True,False,False
hybrid_270,2022,22,15,15,0,0.0,0.0,9,False,True,False
hybrid_270,2022,23,15,15,0,0.0,0.0,9,False,True,False
hybrid_270,2022,24,11,11,0,0.0,0.0,9,False,True,False
hybrid_270,2022,25,9,6,1,0.22569880865915815,0.0,9,True,False,False
hybrid_270,2022,26,6,6,0,0.0,0.0,9,False,True,False
hybrid_270,2022,27,16,21,2,0.4244939269801764,0.0,9,False,False,True
hybrid_270,2022,28,6,8,1,0.3116041703401967,0.0,9,False,False,True
hybrid_270,2022,29,8,8,1,0.4583246107183335,0.0,9,False,True,False
hybrid_270,2022,30,11,15,1,0.3495828079110276,0.0,9,False,False,True
hybrid_270,2022,31,8,11,1,0.6791607487924753,0.0,9,False,False,True
hybrid_270,2022,32,16,19,2,0.6099996622906012,0.0,9,False,False,True
hybrid_270,2022,33,6,8,1,0.008036987445103172,0.0,9,False,False,True
hybrid_270,2022,34,20,16,1,0.8947809317680483,1.0,9,True,False,False
hybrid_270,2023,1,16,16,0,0.0,0.0,9,False,True,False
hybrid_270,2023,2,9,14,2,0.9317470528459816,1.0,9,False,False,True
hybrid_270,2023,3,10,12,1,0.40152462369061004,0.0,9,False,False,True
hybrid_270,2023,4,10,10,0,0.0,0.0,9,False,True,False
hybrid_270,2023,5,16,16,0,0.0,0.0,9,False,True,False
hybrid_270,2023,6,12,10,2,0.869010587564031,0.0,9,True,False,False
hybrid_270,2023,7,13,13,0,0.0,0.0,9,False,True,False
hybrid_270,2023,8,13,17,1,0.8901059723063207,0.0,9,False,False,True
hybrid_270,2023,9,12,12,0,0.0,0.0,9,False,True,False
hybrid_270,2023,10,3,5,1,0.6869071034118168,0.0,9,False,False,True
hybrid_270,2023,11,8,12,1,0.05574591963666631,0.0,9,False,False,True
hybrid_270,2023,12,6,10,1,0.09034070012354456,0.0,9,False,False,True
hybrid_270,2023,13,10,12,1,0.023772761996846414,0.0,9,False,False,True
hybrid_270,2023,14,9,12,1,0.040243450119896496,0.0,9,False,False,True
hybrid_270,2023,15,14,14,0,0.0,0.0,9,False,True,False
hybrid_270,2023,16,14,14,0,0.0,0.0,9,False,True,False
hybrid_270,2023,17,11,9,1,0.6638386943977147,0.0,9,True,False,False
hybrid_270,2023,18,9,9,1,0.09210758977523015,0.0,9,False,True,False
hybrid_270,2023,19,12,12,1,0.8729593843109862,0.0,9,False,True,False
hybrid_270,2023,20,10,12,1,0.4027865224650513,0.0,9,False,False,True
hybrid_270,2023,21,8,8,0,0.0,0.0,9,False,True,False
hybrid_270,2023,22,13,13,0,0.0,0.0,9,False,True,False
hybrid_270,2023,23,12,12,0,0.0,0.0,9,False,True,False
hybrid_270,2023,24,15,19,2,0.7189265536826985,0.0,9,False,False,True
hybrid_270,2023,25,23,19,1,0.3203042723007439,0.0,9,True,False,False
hybrid_270,2023,26,15,17,1,0.6980666926156993,0.0,9,False,False,True
hybrid_270,2023,27,2,4,1,0.18581244554444498,0.0,9,False,False,True
hybrid_270,2023,28,10,14,1,0.8542179987523584,1.0,9,False,False,True
hybrid_270,2023,29,21,21,1,0.5101848610553124,0.0,9,False,True,False
hybrid_270,2023,30,14,14,1,0.043779304385861306,0.0,9,False,True,False
hybrid_270,2023,31,7,10,1,0.34134237016030367,0.0,9,False,False,True
hybrid_270,2023,32,6,8,2,0.7759653650323124,0.0,9,False,False,True
hybrid_270,2023,33,11,13,2,0.5176688865109389,1.0,9,False,False,True
hybrid_270,2023,34,10,15,2,0.9227806870282906,0.0,9,False,False,True
hybrid_270,2024,1,13,13,0,0.0,0.0,9,False,True,False
hybrid_270,2024,2,11,13,1,0.7200434991092283,0.0,9,False,False,True
hybrid_270,2024,3,18,18,0,0.0,0.0,9,False,True,False
hybrid_270,2024,4,12,14,1,0.11606602086281848,0.0,9,False,False,True
hybrid_270,2024,5,12,10,1,0.7559502425274711,0.0,9,True,False,False
hybrid_270,2024,6,12,12,0,0.0,0.0,9,False,True,False
hybrid_270,2024,7,16,19,1,0.771369087565809,0.0,9,False,False,True
hybrid_270,2024,8,6,6,1,0.0857373698716144,0.0,9,False,True,False
hybrid_270,2024,9,6,10,1,0.32296828414550705,0.0,9,False,False,True
hybrid_270,2024,10,6,8,2,0.5623999893867759,0.0,9,False,False,True
hybrid_270,2024,11,21,23,1,0.6023428718875788,1.0,9,False,False,True
hybrid_270,2024,12,12,14,1,0.7404234744926621,1.0,9,False,False,True
hybrid_270,2024,13,18,18,1,0.08779340059392071,0.0,9,False,True,False
hybrid_270,2024,14,13,13,1,0.09552587285988001,1.0,9,False,True,False
hybrid_270,2024,15,8,10,1,0.2632801283360532,0.0,9,False,False,True
hybrid_270,2024,16,18,20,2,0.6984913139264619,1.0,9,False,False,True
hybrid_270,2024,17,9,17,2,0.6403370065606689,1.0,9,False,False,True
hybrid_270,2024,18,11,14,2,0.33419325066909844,1.0,9,False,False,True
hybrid_270,2024,19,10,12,1,0.11174525297008797,1.0,9,False,False,True
hybrid_270,2024,20,16,16,2,0.43842605892827335,1.0,9,False,True,False
hybrid_270,2024,21,5,7,1,0.9088090242818004,1.0,9,False,False,True
hybrid_270,2024,22,6,6,2,0.36465730900177606,1.0,9,False,True,False
hybrid_270,2024,23,9,11,1,0.6104131134833148,1.0,9,False,False,True
hybrid_270,2024,24,16,15,2,0.716267732124778,1.0,9,True,False,False
hybrid_270,2024,25,0,0,1,0.09532783289327762,0.0,9,False,True,False
hybrid_270,2024,26,10,16,2,0.7501454407247143,1.0,9,False,False,True
hybrid_270,2024,27,10,12,1,0.4548607924993243,0.0,9,False,False,True
hybrid_270,2024,28,11,15,2,0.34271352375709896,0.0,9,False,False,True
hybrid_270,2024,29,12,8,1,0.1976788788300382,0.0,9,True,False,False
hybrid_270,2024,30,11,11,1,0.08247136233605579,0.0,9,False,True,False
hybrid_270,2024,31,14,11,2,0.8607064675827828,1.0,9,True,False,False
hybrid_270,2024,32,2,6,1,0.13770507634371665,1.0,9,False,False,True
hybrid_270,2024,33,11,13,2,0.42910757727430093,0.0,9,False,False,True
hybrid_270,2024,34,4,4,2,0.7472298290110997,1.0,9,False,True,False
hybrid_270,2025,1,6,6,1,0.6778971735339291,0.0,9,False,True,False
hybrid_270,2025,2,13,13,2,0.7083016334939449,1.0,9,False,True,False
hybrid_270,2025,3,8,9,2,0.8385906483981861,1.0,9,False,False,True
hybrid_270,2025,4,11,14,1,0.8357824765444928,0.0,9,False,False,True
hybrid_270,2025,5,16,13,1,0.0336178642062297,0.0,9,True,False,False
hybrid_270,2025,6,13,13,1,0.25311424667811977,0.0,9,False,True,False
hybrid_270,2025,7,13,15,2,0.4543790163374781,0.0,9,False,False,True
hybrid_270,2025,8,20,20,0,0.0,0.0,9,False,True,False
hybrid_270,2025,9,12,12,2,0.8688731574389608,1.0,9,False,True,False
hybrid_270,2025,10,15,17,1,0.30115412429313615,0.0,9,False,False,True
hybrid_270,2025,11,15,15,1,0.1723953156737037,1.0,9,False,True,False
hybrid_270,2025,12,5,11,2,0.6940798155834402,0.0,9,False,False,True
hybrid_270,2025,13,8,11,1,0.3153634041747311,0.0,9,False,False,True
hybrid_270,2025,14,11,14,1,0.7287323016452664,0.0,9,False,False,True
hybrid_270,2025,15,6,4,2,0.4789361356503974,0.0,9,True,False,False
hybrid_270,2025,16,10,10,0,0.0,0.0,9,False,True,False
hybrid_270,2025,17,19,21,1,0.6927460481391968,0.0,9,False,False,True
hybrid_270,2025,18,8,11,2,0.4012027885591518,0.0,9,False,False,True
hybrid_270,2025,19,19,21,1,0.20741888447527168,0.0,9,False,False,True
hybrid_270,2025,20,9,15,2,0.9247551303837094,1.0,9,False,False,True
hybrid_270,2025,21,17,17,1,0.558502928905849,0.0,9,False,True,False
hybrid_270,2025,22,19,19,0,0.0,0.0,9,False,True,False
hybrid_270,2025,23,6,6,1,0.33706459298489067,0.0,9,False,True,False
hybrid_270,2025,24,16,19,1,0.8899266702553549,0.0,9,False,False,True
hybrid_270,2025,25,13,13,1,0.02954109333068955,0.0,9,False,True,False
hybrid_270,2025,26,11,11,0,0.0,0.0,9,False,True,False
hybrid_270,2025,27,8,12,1,0.4220543609479469,0.0,9,False,False,True
hybrid_270,2025,28,12,8,1,0.908565630173122,0.0,9,True,False,False
hybrid_270,2025,29,13,9,1,0.08709377285407482,0.0,9,True,False,False
hybrid_270,2025,30,11,15,1,0.05167844155081891,0.0,9,False,False,True
hybrid_270,2025,31,16,16,1,0.07566986849449875,0.0,9,False,True,False
hybrid_270,2025,32,5,2,2,0.17860989487950474,0.0,9,True,False,False
hybrid_270,2025,33,13,15,1,0.31032339957581323,0.0,9,False,False,True
hybrid_270,2025,34,6,6,2,0.9166941148371354,1.0,9,False,True,False
hybrid_420,2011,1,14,10,2,0.7169762842455226,0.0,9,True,False,False
hybrid_420,2011,2,11,8,2,0.9598972556103309,0.0,9,True,False,False
hybrid_420,2011,3,8,8,2,0.701900953050062,0.0,9,False,True,False
hybrid_420,2011,4,13,13,1,0.3337085190022129,0.0,9,False,True,False
hybrid_420,2011,5,11,14,1,0.6420052250320003,0.0,9,False,False,True
hybrid_420,2011,6,10,10,0,0.0,0.0,9,False,True,False
hybrid_420,2011,7,18,18,0,0.0,0.0,9,False,True,False
hybrid_420,2011,8,11,11,0,0.0,0.0,9,False,True,False
hybrid_420,2011,9,11,11,1,0.0217613598100308,0.0,9,False,True,False
hybrid_420,2011,10,10,10,1,0.11004306544679543,0.0,9,False,True,False
hybrid_420,2011,11,11,15,1,0.5133523065012942,0.0,9,False,False,True
hybrid_420,2011,12,7,9,1,0.09244913946732902,0.0,9,False,False,True
hybrid_420,2011,13,10,12,1,0.14820750332508348,0.0,9,False,False,True
hybrid_420,2011,14,8,10,1,0.4630460795267559,0.0,9,False,False,True
hybrid_420,2011,15,8,8,0,0.0,0.0,9,False,True,False
hybrid_420,2011,16,11,11,0,0.0,0.0,9,False,True,False
hybrid_420,2011,17,9,10,2,0.7756993211890005,0.0,9,False,False,True
hybrid_420,2011,18,16,16,0,0.0,0.0,9,False,True,False
hybrid_420,2011,19,14,14,1,0.007936028086462987,0.0,9,False,True,False
hybrid_420,2011,20,2,2,1,0.19453730633931476,0.0,9,False,True,False
hybrid_420,2011,21,13,18,2,0.47151220407363525,0.0,9,False,False,True
hybrid_420,2011,22,13,16,1,0.8512303340147385,0.0,9,False,False,True
hybrid_420,2011,23,13,13,0,0.0,0.0,9,False,True,False
hybrid_420,2011,24,5,6,2,0.6958491473738483,0.0,9,False,False,True
hybrid_420,2011,25,13,13,0,0.0,0.0,9,False,True,False
hybrid_420,2011,26,8,8,0,0.0,0.0,9,False,True,False
hybrid_420,2011,27,16,16,0,0.0,0.0,9,False,True,False
hybrid_420,2011,28,12,7,2,0.21968996341928382,0.0,9,True,False,False
hybrid_420,2011,29,11,11,0,0.0,0.0,9,False,True,False
hybrid_420,2011,30,14,13,2,0.8771652297615076,0.0,9,True,False,False
hybrid_420,2011,31,12,12,0,0.0,0.0,9,False,True,False
hybrid_420,2011,32,6,6,1,0.8961084056226929,1.0,9,False,True,False
hybrid_420,2011,33,13,13,1,0.4607350853556056,0.0,9,False,True,False
hybrid_420,2011,34,17,16,2,0.7230224454212162,0.0,9,True,False,False
hybrid_420,2012,1,11,7,1,0.17853627646931014,0.0,9,True,False,False
hybrid_420,2012,2,12,8,1,0.2843527940853747,1.0,9,True,False,False
hybrid_420,2012,3,13,15,1,0.7923163961244469,0.0,9,False,False,True
hybrid_420,2012,4,9,6,1,0.5139266472186237,0.0,9,True,False,False
hybrid_420,2012,5,8,8,1,0.47344662683040784,1.0,9,False,True,False
hybrid_420,2012,6,16,13,1,0.9121931723112096,1.0,9,True,False,False
hybrid_420,2012,7,14,18,1,0.9211033296424703,0.0,9,False,False,True
hybrid_420,2012,8,9,6,1,0.3225558943610509,0.0,9,True,False,False
hybrid_420,2012,9,12,12,1,0.0692659711173933,0.0,9,False,True,False
hybrid_420,2012,10,15,15,0,0.0,0.0,9,False,True,False
hybrid_420,2012,11,15,13,1,0.1264883126120565,0.0,9,True,False,False
hybrid_420,2012,12,12,12,0,0.0,0.0,9,False,True,False
hybrid_420,2012,13,9,11,2,0.6269488473026494,0.0,9,False,False,True
hybrid_420,2012,14,11,11,0,0.0,0.0,9,False,True,False
hybrid_420,2012,15,12,12,1,0.08398604098289275,0.0,9,False,True,False
hybrid_420,2012,16,16,16,2,0.9624366629382606,0.0,9,False,True,False
hybrid_420,2012,17,13,6,2,0.35477153800783956,1.0,9,True,False,False
hybrid_420,2012,18,11,13,2,0.6373113929200209,0.0,9,False,False,True
hybrid_420,2012,19,20,20,0,0.0,0.0,9,False,True,False
hybrid_420,2012,20,14,14,2,0.9355997674102818,0.0,9,False,True,False
hybrid_420,2012,21,12,12,2,0.4267761289687929,0.0,9,False,True,False
hybrid_420,2012,22,16,17,2,0.9795031573681332,0.0,9,False,False,True
hybrid_420,2012,23,11,11,0,0.0,0.0,9,False,True,False
hybrid_420,2012,24,12,9,1,0.5275521810325929,0.0,9,True,False,False
hybrid_420,2012,25,4,2,1,0.10956099897870342,0.0,9,True,False,False
hybrid_420,2012,26,13,9,1,0.5789863116162333,0.0,9,True,False,False
hybrid_420,2012,27,13,15,1,0.5957470413532017,0.0,9,False,False,True
hybrid_420,2012,28,14,14,2,0.6190741515844421,0.0,9,False,True,False
hybrid_420,2012,29,10,10,1,0.13043469517491624,0.0,9,False,True,False
hybrid_420,2012,30,19,19,0,0.0,0.0,9,False,True,False
hybrid_420,2012,31,19,18,2,0.7378124832259775,0.0,9,True,False,False
hybrid_420,2012,32,6,9,2,0.8141887478124076,0.0,9,False,False,True
hybrid_420,2012,33,10,7,1,0.7832807599422777,0.0,9,True,False,False
hybrid_420,2012,34,17,17,0,0.0,0.0,9,False,True,False
hybrid_420,2013,1,14,15,2,0.23450700009684866,0.0,9,False,False,True
hybrid_420,2013,2,10,12,1,0.7766868523257697,0.0,9,False,False,True
hybrid_420,2013,3,19,17,2,0.9022077691186879,0.0,9,True,False,False
hybrid_420,2013,4,14,14,0,0.0,0.0,9,False,True,False
hybrid_420,2013,5,15,18,2,0.6990656394873225,0.0,9,False,False,True
hybrid_420,2013,6,13,13,0,0.0,0.0,9,False,True,False
hybrid_420,2013,7,8,10,2,0.7183721033794889,0.0,9,False,False,True
hybrid_420,2013,8,2,2,1,0.0974649685024398,0.0,9,False,True,False
hybrid_420,2013,9,10,13,1,0.17309325091929828,0.0,9,False,False,True
hybrid_420,2013,10,12,14,1,0.03745804832654298,0.0,9,False,False,True
hybrid_420,2013,11,9,10,2,0.9048882258258372,0.0,9,False,False,True
hybrid_420,2013,12,12,14,1,0.24336445930522266,0.0,9,False,False,True
hybrid_420,2013,13,13,9,2,0.3917425420141739,0.0,9,True,False,False
hybrid_420,2013,14,14,14,1,0.7582744894835125,0.0,9,False,True,False
hybrid_420,2013,15,10,12,1,0.5841622771171788,0.0,9,False,False,True
hybrid_420,2013,16,9,11,1,0.9568870234573646,1.0,9,False,False,True
hybrid_420,2013,17,9,6,1,0.5244701122611086,0.0,9,True,False,False
hybrid_420,2013,18,10,10,0,0.0,0.0,9,False,True,False
hybrid_420,2013,19,18,18,0,0.0,0.0,9,False,True,False
hybrid_420,2013,20,12,14,2,0.9659969490857261,0.0,9,False,False,True
hybrid_420,2013,21,6,10,2,0.5893567859609928,0.0,9,False,False,True
hybrid_420,2013,22,7,9,2,0.2638846258341012,0.0,9,False,False,True
hybrid_420,2013,23,13,10,2,0.9379909025055643,0.0,9,True,False,False
hybrid_420,2013,24,7,7,0,0.0,0.0,9,False,True,False
hybrid_420,2013,25,11,5,2,0.6335217203561435,0.0,9,True,False,False
hybrid_420,2013,26,16,16,0,0.0,0.0,9,False,True,False
hybrid_420,2013,27,13,11,2,0.7017604866350022,0.0,9,True,False,False
hybrid_420,2013,28,16,16,0,0.0,0.0,9,False,True,False
hybrid_420,2013,29,8,12,2,0.8630767403341528,0.0,9,False,False,True
hybrid_420,2013,30,17,17,0,0.0,0.0,9,False,True,False
hybrid_420,2013,31,11,11,0,0.0,0.0,9,False,True,False
hybrid_420,2013,32,9,9,1,0.08655734338834653,0.0,9,False,True,False
hybrid_420,2013,33,22,18,2,0.6384501326210994,0.0,9,True,False,False
hybrid_420,2013,34,21,23,1,0.7110440346430034,0.0,9,False,False,True
hybrid_420,2014,1,8,11,2,0.5991950359648152,0.0,9,False,False,True
hybrid_420,2014,2,5,5,1,0.3819370088817622,0.0,9,False,True,False
hybrid_420,2014,3,11,9,2,0.5900268473079644,0.0,9,True,False,False
hybrid_420,2014,4,4,2,1,0.20894966179891394,0.0,9,True,False,False
hybrid_420,2014,5,14,14,1,0.2261196170417078,0.0,9,False,True,False
hybrid_420,2014,6,17,16,2,0.9017259228804442,0.0,9,True,False,False
hybrid_420,2014,7,8,15,2,0.6502123163339967,0.0,9,False,False,True
hybrid_420,2014,8,15,15,1,0.12134509273653449,0.0,9,False,True,False
hybrid_420,2014,9,12,15,1,0.8892106279073865,0.0,9,False,False,True
hybrid_420,2014,10,15,13,1,0.07289169985859634,0.0,9,True,False,False
hybrid_420,2014,11,9,11,1,0.9526179668412357,0.0,9,False,False,True
hybrid_420,2014,12,7,6,2,0.9874116802485362,0.0,9,True,False,False
hybrid_420,2014,13,14,16,1,0.4059144336855758,0.0,9,False,False,True
hybrid_420,2014,14,17,18,2,0.9435846707219752,0.0,9,False,False,True
hybrid_420,2014,15,2,5,1,0.6988046838005423,0.0,9,False,False,True
hybrid_420,2014,16,16,13,2,0.7558442098538359,0.0,9,True,False,False
hybrid_420,2014,17,9,9,1,0.7152545196498707,0.0,9,False,True,False
hybrid_420,2014,18,12,12,0,0.0,0.0,9,False,True,False
hybrid_420,2014,19,8,8,0,0.0,0.0,9,False,True,False
hybrid_420,2014,20,12,11,2,0.3404499034259959,0.0,9,True,False,False
hybrid_420,2014,21,15,18,1,0.3437463300953869,0.0,9,False,False,True
hybrid_420,2014,22,9,9,1,0.3440493329298625,0.0,9,False,True,False
hybrid_420,2014,23,16,18,1,0.583159279212573,0.0,9,False,False,True
hybrid_420,2014,24,9,9,0,0.0,0.0,9,False,True,False
hybrid_420,2014,25,12,15,1,0.03390663774027414,0.0,9,False,False,True
hybrid_420,2014,26,5,8,1,0.2640257027348225,0.0,9,False,False,True
hybrid_420,2014,27,13,9,2,0.24166996486893588,0.0,9,True,False,False
