policy,form,book_weight,season,games,log_loss,outcome_log_loss,brier_score,points,rounds,mean,maximum,at_least_18,at_least_20,at_least_22,at_least_24
fixed_630,residual_010,0.5,2019,306,3.123726244124985,0.9764276788847324,0.5817948819425907,413,34,12.147058823529411,20,4,1,0,0
fixed_630,residual_010,0.5,2020,306,2.977430472125857,0.9967049606861216,0.5942087514309915,386,34,11.352941176470589,18,1,0,0,0
fixed_630,residual_010,0.5,2021,306,3.029442872011927,0.9905567717223672,0.5891656480165759,365,34,10.735294117647058,19,1,0,0,0
fixed_630,residual_010,0.5,2022,306,3.107992531565284,0.9981218657819215,0.5961882933115275,407,34,11.970588235294118,23,3,2,1,0
fixed_630,residual_010,0.5,2023,306,3.040921210364423,0.9573427494807893,0.5687442123625098,404,34,11.882352941176471,21,2,2,0,0
fixed_630,residual_010,0.5,2024,306,3.0834743908166833,1.0018407243195433,0.5982311817823346,400,34,11.764705882352942,23,5,2,1,0
fixed_630,residual_010,0.5,2025,306,3.072149529840283,0.9588065661023188,0.5666452800186925,435,34,12.794117647058824,25,5,2,1,1
fixed_630,residual_010,1.0,2011,306,2.9835787307167836,0.9979978679622238,0.5953182941271403,388,34,11.411764705882353,18,1,0,0,0
fixed_630,residual_010,1.0,2012,306,3.006142275482177,0.9892749203902308,0.5890123377315373,399,34,11.735294117647058,20,4,1,0,0
fixed_630,residual_010,1.0,2013,306,3.063099446031551,0.9416035087670284,0.5564519483401619,416,34,12.235294117647058,23,3,1,1,0
fixed_630,residual_010,1.0,2014,306,2.94631242049019,1.0018693789076831,0.59854510379583,414,34,12.176470588235293,20,4,2,0,0
fixed_630,residual_010,1.0,2015,306,2.948966905734907,0.9765623212585306,0.5807441494101531,409,34,12.029411764705882,19,3,0,0,0
fixed_630,residual_010,1.0,2016,306,2.9665341473939737,0.9959530239959442,0.5975189531288768,399,34,11.735294117647058,20,3,1,0,0
fixed_630,residual_010,1.0,2017,306,2.914903467688231,0.995887086216629,0.5952808362730977,414,34,12.176470588235293,21,4,2,0,0
fixed_630,residual_010,1.0,2018,306,3.117229273199233,0.9637468827443155,0.5716778227340811,402,34,11.823529411764707,19,4,0,0,0
fixed_630,residual_010,1.0,2019,306,3.1167281670625546,0.9694296018223021,0.5769702249338385,396,34,11.647058823529411,20,2,1,0,0
fixed_630,residual_010,1.0,2020,306,2.9693289155629987,0.9886034041232632,0.5878778387857407,390,34,11.470588235294118,19,2,0,0,0
fixed_630,residual_010,1.0,2021,306,3.0264697612288045,0.9875836609392445,0.5866602239015283,387,34,11.382352941176471,17,0,0,0,0
fixed_630,residual_010,1.0,2022,306,3.1058125429185273,0.9959418771351647,0.5944976890319831,406,34,11.941176470588236,23,4,3,1,0
fixed_630,residual_010,1.0,2023,306,3.030371794719861,0.946793333836227,0.559845189621304,418,34,12.294117647058824,21,2,1,0,0
fixed_630,residual_010,1.0,2024,306,3.0716625250753293,0.9900288585781899,0.5912994385243137,415,34,12.205882352941176,23,5,2,1,0
fixed_630,residual_010,1.0,2025,306,3.0660109600516727,0.9526679963137086,0.56264512769824,431,34,12.676470588235293,21,4,3,0,0
fixed_630,residual_020,0.0,2011,306,2.9874526823637693,1.0025566525061151,0.5978624613070518,401,34,11.794117647058824,18,1,0,0,0
fixed_630,residual_020,0.0,2012,306,3.0068598381665965,0.9865349764456545,0.5873524907249009,417,34,12.264705882352942,20,3,1,0,0
fixed_630,residual_020,0.0,2013,306,3.076249069383723,0.9529058000447026,0.5615923971764287,409,34,12.029411764705882,23,3,1,1,0
fixed_630,residual_020,0.0,2014,306,2.9675749077174176,1.0233891231134473,0.6102459385012875,399,34,11.735294117647058,20,3,1,0,0
fixed_630,residual_020,0.0,2015,306,2.9704848932862986,0.9968210824650016,0.5945990663450563,399,34,11.735294117647058,18,3,0,0,0
fixed_630,residual_020,0.0,2016,306,2.969360740691995,0.9985619961015769,0.599068953055228,392,34,11.529411764705882,20,3,1,0,0
fixed_630,residual_020,0.0,2017,306,2.934390149110087,1.0149308562969968,0.6066846622852886,379,34,11.147058823529411,18,2,0,0,0
fixed_630,residual_020,0.0,2018,306,3.1278017322732,0.9731603681634498,0.5788143831370995,408,34,12.0,20,2,1,0,0
fixed_630,residual_020,0.0,2019,306,3.1371661952858294,0.9900857741791791,0.5910712756465987,413,34,12.147058823529411,21,4,2,0,0
fixed_630,residual_020,0.0,2020,306,2.987843255484251,1.0084686972448407,0.6027256570065793,369,34,10.852941176470589,16,0,0,0,0
fixed_630,residual_020,0.0,2021,306,3.043675970498309,1.0037429767525512,0.5966967107485819,392,34,11.529411764705882,19,1,0,0,0
fixed_630,residual_020,0.0,2022,306,3.119644429997257,1.0098868665916922,0.6035672253595038,403,34,11.852941176470589,23,2,1,1,0
fixed_630,residual_020,0.0,2023,306,3.058343734060495,0.9734486268897072,0.5816660716389599,390,34,11.470588235294118,21,3,3,0,0
fixed_630,residual_020,0.0,2024,306,3.104276880797414,1.0224064510986806,0.6108635073439962,369,34,10.852941176470589,23,3,1,1,0
fixed_630,residual_020,0.0,2025,306,3.0871689206219095,0.9726638182721709,0.5742347805382929,426,34,12.529411764705882,25,5,2,1,1
fixed_630,residual_020,0.5,2011,306,2.9827691915796883,0.9978731617220342,0.5951024414257939,401,34,11.794117647058824,19,2,0,0,0
fixed_630,residual_020,0.5,2012,306,3.00370922403173,0.9833843623107874,0.5847726854402145,431,34,12.676470588235293,21,4,2,0,0
fixed_630,residual_020,0.5,2013,306,3.068088260280722,0.9447449909417012,0.5575663003424568,425,34,12.5,23,4,2,1,0
fixed_630,residual_020,0.5,2014,306,2.953377222120477,1.0091914375165068,0.602467213554611,413,34,12.147058823529411,19,3,0,0,0
fixed_630,residual_020,0.5,2015,306,2.956506028070452,0.9828422172491547,0.585277154704768,406,34,11.941176470588236,18,4,0,0,0
fixed_630,residual_020,0.5,2016,306,2.965181786110764,0.994383041520346,0.5964869160864574,407,34,11.970588235294118,20,4,1,0,0
fixed_630,residual_020,0.5,2017,306,2.9224239585345013,1.002964665721411,0.5993590423792025,397,34,11.676470588235293,18,3,0,0,0
fixed_630,residual_020,0.5,2018,306,3.120927605631077,0.9662862415213268,0.5739143643579248,418,34,12.294117647058824,20,4,1,0,0
fixed_630,residual_020,0.5,2019,306,3.1237580909845737,0.9766776698779231,0.5820584420331988,416,34,12.235294117647058,19,3,0,0,0
fixed_630,residual_020,0.5,2020,306,2.974980624946835,0.9956060667074249,0.5935373227357922,377,34,11.088235294117647,17,0,0,0,0
fixed_630,residual_020,0.5,2021,306,3.0315433169086545,0.9916103231628964,0.5895481070496962,373,34,10.970588235294118,19,1,0,0,0
fixed_630,residual_020,0.5,2022,306,3.109840051787056,1.000082488381491,0.5972594800875529,406,34,11.941176470588236,23,3,1,1,0
fixed_630,residual_020,0.5,2023,306,3.0405932477126374,0.9556981405418501,0.567797609772414,407,34,11.970588235294118,21,2,2,0,0
fixed_630,residual_020,0.5,2024,306,3.084820082397363,1.002949652698629,0.5989953255628215,391,34,11.5,23,5,2,1,0
fixed_630,residual_020,0.5,2025,306,3.0737677461871558,0.9592626438374176,0.5667349050862432,440,34,12.941176470588236,25,6,2,1,1
fixed_630,residual_020,1.0,2011,306,2.982902920799137,0.998006890941483,0.5953318266109874,388,34,11.411764705882353,18,1,0,0,0
fixed_630,residual_020,1.0,2012,306,3.0095997821111733,0.9892749203902308,0.5890123377315373,397,34,11.676470588235293,20,3,1,0,0
fixed_630,residual_020,1.0,2013,306,3.0648234723076984,0.9414802029686777,0.5563819892912676,424,34,12.470588235294118,23,4,1,1,0
fixed_630,residual_020,1.0,2014,306,2.9460551635116534,1.0018693789076831,0.59854510379583,411,34,12.088235294117647,20,5,2,0,0
fixed_630,residual_020,1.0,2015,306,2.9502261320798278,0.9765623212585306,0.5807441494101531,407,34,11.970588235294118,19,4,0,0,0
fixed_630,residual_020,1.0,2016,306,2.9667517685863625,0.9959530239959442,0.5975189531288768,400,34,11.764705882352942,20,3,1,0,0
fixed_630,residual_020,1.0,2017,306,2.9153463790297196,0.9958870862166291,0.5952808362730977,428,34,12.588235294117647,21,5,2,0,0
fixed_630,residual_020,1.0,2018,306,3.118388246854066,0.9637468827443155,0.5716778227340811,410,34,12.058823529411764,20,5,1,0,0
fixed_630,residual_020,1.0,2019,306,3.1164183385177093,0.969337917411059,0.5769008373566623,393,34,11.558823529411764,19,2,0,0,0
fixed_630,residual_020,1.0,2020,306,2.9676729082968167,0.9882983500574065,0.5876527986580171,389,34,11.441176470588236,18,1,0,0,0
fixed_630,residual_020,1.0,2021,306,3.0273656825457644,0.9874326888000067,0.5865508428458119,389,34,11.441176470588236,17,0,0,0,0
fixed_630,residual_020,1.0,2022,306,3.1056994405407297,0.9959418771351647,0.5944976890319831,406,34,11.941176470588236,23,4,2,1,0
fixed_630,residual_020,1.0,2023,306,3.0315663031792326,0.9466711960084447,0.5598040569965238,418,34,12.294117647058824,21,2,1,0,0
fixed_630,residual_020,1.0,2024,306,3.071899288276924,0.9900288585781899,0.5912994385243137,408,34,12.0,23,5,2,1,0
fixed_630,residual_020,1.0,2025,306,3.0669167800869315,0.9524116777371926,0.5624498340389976,430,34,12.647058823529411,21,5,3,0,0
fixed_840,legacy,0.0,2011,306,2.99827045160172,1.011777396515334,0.6041101727919451,397,34,11.676470588235293,19,3,0,0,0
fixed_840,legacy,0.0,2012,306,2.997043742908758,0.9871131057305488,0.5882194284196552,418,34,12.294117647058824,20,2,1,0,0
fixed_840,legacy,0.0,2013,306,3.071313127395235,0.9496458543361903,0.5599028153734084,420,34,12.352941176470589,23,4,2,2,0
fixed_840,legacy,0.0,2014,306,2.9663016341251316,1.024472537013649,0.6112032274476453,394,34,11.588235294117647,19,2,0,0,0
fixed_840,legacy,0.0,2015,306,2.9587814595973527,0.986175308581913,0.5876591673696403,398,34,11.705882352941176,18,2,0,0,0
fixed_840,legacy,0.0,2016,306,2.9744309419296915,1.0060011546475773,0.6041948556801301,397,34,11.676470588235293,20,3,2,0,0
fixed_840,legacy,0.0,2017,306,2.9359735892809558,1.015171893819526,0.6063188559476947,368,34,10.823529411764707,18,1,0,0,0
fixed_840,legacy,0.0,2018,306,3.12658520867758,0.9746210689248667,0.5787445602584513,410,34,12.058823529411764,19,4,0,0,0
fixed_840,legacy,0.0,2019,306,3.1385446798409857,0.9931732521246833,0.5921092195668578,417,34,12.264705882352942,22,6,2,1,0
fixed_840,legacy,0.0,2020,306,2.996793184982218,1.014535741872277,0.6061171038839623,384,34,11.294117647058824,17,0,0,0,0
fixed_840,legacy,0.0,2021,306,3.040900341603239,1.0037105297955395,0.5971045761761044,380,34,11.176470588235293,18,1,0,0,0
fixed_840,legacy,0.0,2022,306,3.1141268817900754,1.0046350945418172,0.6006515052059508,401,34,11.794117647058824,23,2,2,1,0
fixed_840,legacy,0.0,2023,306,3.063932590565236,0.9808845364730764,0.5859326386503088,390,34,11.470588235294118,21,4,2,0,0
fixed_840,legacy,0.0,2024,306,3.101394306523372,1.0203776619427256,0.6093377690639209,368,34,10.823529411764707,23,4,1,1,0
fixed_840,legacy,0.0,2025,306,3.0795842365943846,0.9688368489365122,0.5725269168037935,421,34,12.382352941176471,25,4,1,1,1
fixed_840,legacy,0.5,2011,306,2.9885761118507292,1.0020830567643437,0.5979132999008193,405,34,11.911764705882353,21,2,1,0,0
fixed_840,legacy,0.5,2012,306,2.993840147758204,0.9839095105799943,0.5854629759527327,432,34,12.705882352941176,21,3,2,0,0
fixed_840,legacy,0.5,2013,306,3.0643373930708626,0.9426701200118177,0.5564193486146176,428,34,12.588235294117647,23,4,2,1,0
fixed_840,legacy,0.5,2014,306,2.951875292183402,1.0100461950719193,0.603105594648767,415,34,12.205882352941176,19,3,0,0,0
fixed_840,legacy,0.5,2015,306,2.9502821168454054,0.9776759658299656,0.5819274828118418,401,34,11.794117647058824,18,3,0,0,0
fixed_840,legacy,0.5,2016,306,2.966273063902813,0.9978432766206989,0.5989418776986514,404,34,11.882352941176471,20,2,1,0,0
fixed_840,legacy,0.5,2017,306,2.9235355196555215,1.0027338241940917,0.5989857207203473,390,34,11.470588235294118,18,2,0,0,0
fixed_840,legacy,0.5,2018,306,3.1190560864052426,0.9670919466525293,0.5740120063415854,409,34,12.029411764705882,19,4,0,0,0
fixed_840,legacy,0.5,2019,306,3.123622245246585,0.9782508175302826,0.5826963527588225,416,34,12.235294117647058,20,3,1,0,0
fixed_840,legacy,0.5,2020,306,2.98091973916857,0.9986622960586288,0.5954552663216994,395,34,11.617647058823529,17,0,0,0,0
fixed_840,legacy,0.5,2021,306,3.0284623549103764,0.9912725431026763,0.5895994015849587,367,34,10.794117647058824,18,1,0,0,0
fixed_840,legacy,0.5,2022,306,3.107068345825359,0.9975765585771009,0.5958530734641254,404,34,11.882352941176471,23,3,2,1,0
fixed_840,legacy,0.5,2023,306,3.0417286519490303,0.9586805978568705,0.5696389048880511,403,34,11.852941176470589,21,2,2,0,0
fixed_840,legacy,0.5,2024,306,3.0825656250256945,1.0015489804450484,0.5980399826542799,395,34,11.617647058823529,23,6,2,1,0
fixed_840,legacy,0.5,2025,306,3.0679877319683997,0.9572403443105268,0.565703599754716,430,34,12.647058823529411,25,4,1,1,1
fixed_840,legacy,1.0,2011,306,2.984414992542203,0.9979219374558178,0.59527159970315,389,34,11.441176470588236,18,2,0,0,0
fixed_840,legacy,1.0,2012,306,2.99920555756844,0.9892749203902308,0.5890123377315373,400,34,11.764705882352942,20,3,1,0,0
fixed_840,legacy,1.0,2013,306,3.0632973491655,0.9416300761064551,0.5564666918875889,423,34,12.441176470588236,23,3,1,1,0
fixed_840,legacy,1.0,2014,306,2.9436984760191662,1.0018693789076831,0.59854510379583,421,34,12.382352941176471,20,4,2,0,0
fixed_840,legacy,1.0,2015,306,2.9491684722739704,0.9765623212585306,0.5807441494101531,407,34,11.970588235294118,19,3,0,0,0
fixed_840,legacy,1.0,2016,306,2.964382811278058,0.9959530239959442,0.5975189531288768,400,34,11.764705882352942,20,2,1,0,0
fixed_840,legacy,1.0,2017,306,2.916688781678059,0.9958870862166291,0.5952808362730977,410,34,12.058823529411764,21,4,1,0,0
fixed_840,legacy,1.0,2018,306,3.115711022497029,0.9637468827443155,0.5716778227340811,403,34,11.852941176470589,19,5,0,0,0
fixed_840,legacy,1.0,2019,306,3.1148972652662916,0.9695258375499896,0.5770415772084718,395,34,11.617647058823529,20,1,1,0,0
fixed_840,legacy,1.0,2020,306,2.9711190443144093,0.9888616012044682,0.5880717474681051,399,34,11.735294117647058,21,3,1,0,0
fixed_840,legacy,1.0,2021,306,3.024707564082122,0.9875177522744224,0.5866124497080348,386,34,11.352941176470589,17,0,0,0,0
fixed_840,legacy,1.0,2022,306,3.105433664383423,0.9959418771351647,0.5944976890319831,402,34,11.823529411764707,23,4,3,1,0
fixed_840,legacy,1.0,2023,306,3.0298039251764015,0.9467558710842418,0.5598153941385581,422,34,12.411764705882353,21,2,1,0,0
fixed_840,legacy,1.0,2024,306,3.071045503158836,0.9900288585781899,0.5912994385243137,416,34,12.235294117647058,23,5,2,1,0
fixed_840,legacy,1.0,2025,306,3.0634427870949343,0.9526953994370617,0.5626816168890167,436,34,12.823529411764707,21,4,2,0,0
fixed_840,none,0.0,2011,306,3.003869943246227,1.0143296475094834,0.6057822208878688,389,34,11.441176470588236,19,2,0,0,0
fixed_840,none,0.0,2012,306,2.9980319188334614,0.9873526049494104,0.5883602796545212,428,34,12.588235294117647,20,3,1,0,0
fixed_840,none,0.0,2013,306,3.074137977639864,0.9539289276612949,0.5631999428514733,430,34,12.647058823529411,23,4,3,1,0
fixed_840,none,0.0,2014,306,2.9665665598829234,1.0237474410366207,0.610694726035762,398,34,11.705882352941176,18,3,0,0,0
fixed_840,none,0.0,2015,306,2.9543783591720953,0.9836915134274025,0.5856325837714775,391,34,11.5,18,2,0,0,0
fixed_840,none,0.0,2016,306,2.9743801412661988,1.0044165522781174,0.6032833711418891,396,34,11.647058823529411,20,4,1,0,0
fixed_840,none,0.0,2017,306,2.9345093835281593,1.0140836310559644,0.6054125685748651,372,34,10.941176470588236,18,1,0,0,0
fixed_840,none,0.0,2018,306,3.127815331780156,0.9755180225120758,0.5793747464296595,403,34,11.852941176470589,19,2,0,0,0
fixed_840,none,0.0,2019,306,3.141330180345333,0.993443412813355,0.5927789241150535,415,34,12.205882352941176,20,5,2,0,0
fixed_840,none,0.0,2020,306,3.0021679839442172,1.0162055350681067,0.6075879350128415,376,34,11.058823529411764,17,0,0,0,0
fixed_840,none,0.0,2021,306,3.036504336129754,0.9985256718661653,0.5946867830427562,382,34,11.235294117647058,19,1,0,0,0
fixed_840,none,0.0,2022,306,3.111468137087332,1.0026018398121022,0.5997709839342581,405,34,11.911764705882353,23,2,2,1,0
fixed_840,none,0.0,2023,306,3.067852942740934,0.9850187685990841,0.5885387053828132,397,34,11.676470588235293,21,4,2,0,0
fixed_840,none,0.0,2024,306,3.1009975454872576,1.020204893975623,0.6097327549061381,370,34,10.882352941176471,21,5,1,0,0
fixed_840,none,0.0,2025,306,3.0817276535705798,0.9710754788327219,0.5746015032838412,429,34,12.617647058823529,25,4,3,1,1
fixed_840,none,0.5,2011,306,2.99252191071001,1.0029816149732667,0.5985339578126592,398,34,11.705882352941176,18,2,0,0,0
fixed_840,none,0.5,2012,306,2.9946145250790743,0.9839352111950233,0.5855119034241434,442,34,13.0,21,4,2,0,0
fixed_840,none,0.5,2013,306,3.064830164357218,0.9446211143786486,0.5578622285770148,426,34,12.529411764705882,23,3,1,1,0
fixed_840,none,0.5,2014,306,2.9524516245307706,1.0096325056844677,0.6026933034636525,421,34,12.382352941176471,18,3,0,0,0
fixed_840,none,0.5,2015,306,2.9469055539134774,0.9762187081687843,0.5807552621309681,392,34,11.529411764705882,18,3,0,0,0
fixed_840,none,0.5,2016,306,2.9670721995466214,0.99710861055854,0.5984320633987494,397,34,11.676470588235293,20,3,1,0,0
fixed_840,none,0.5,2017,306,2.922692263462417,1.0022665109902222,0.5985338252009743,391,34,11.5,18,2,0,0,0
fixed_840,none,0.5,2018,306,3.119643753464974,0.9673464441968942,0.5741762820597731,412,34,12.117647058823529,19,4,0,0,0
fixed_840,none,0.5,2019,306,3.1261897784744552,0.9783030109424778,0.5828765242059323,422,34,12.411764705882353,20,3,1,0,0
fixed_840,none,0.5,2020,306,2.985224714449408,0.9992622655732977,0.5959645640135548,389,34,11.441176470588236,18,1,0,0,0
fixed_840,none,0.5,2021,306,3.0270355588689104,0.9890568946053219,0.5884488651489023,373,34,10.970588235294118,19,1,0,0,0
fixed_840,none,0.5,2022,306,3.105597447865647,0.9967311505904176,0.5954250424489004,405,34,11.911764705882353,23,4,2,1,0
fixed_840,none,0.5,2023,306,3.043134493617419,0.9603003194755695,0.5705365996168509,401,34,11.794117647058824,21,2,2,0,0
fixed_840,none,0.5,2024,306,3.0820545434203663,1.0012618919087317,0.5979196059974192,392,34,11.529411764705882,21,4,1,0,0
fixed_840,none,0.5,2025,306,3.0693114414343095,0.9586592666964517,0.5668055393848631,435,34,12.794117647058824,25,4,3,1,1
fixed_840,none,1.0,2011,306,2.9874643102478453,0.9979240145111016,0.5952697031642584,386,34,11.352941176470589,18,2,0,0,0
fixed_840,none,1.0,2012,306,2.9999542342742815,0.9892749203902308,0.5890123377315373,402,34,11.823529411764707,20,3,1,0,0
fixed_840,none,1.0,2013,306,3.0620605892120913,0.9418515392335225,0.5566047359590509,424,34,12.470588235294118,23,3,1,1,0
fixed_840,none,1.0,2014,306,2.944688497753986,1.0018693789076831,0.59854510379583,421,34,12.382352941176471,20,5,2,0,0
fixed_840,none,1.0,2015,306,2.9472491670032235,0.9765623212585306,0.5807441494101531,408,34,12.0,19,4,0,0,0
fixed_840,none,1.0,2016,306,2.9659166129840253,0.9959530239959442,0.5975189531288768,398,34,11.705882352941176,20,3,1,0,0
fixed_840,none,1.0,2017,306,2.916312838688824,0.9958870862166291,0.5952808362730977,410,34,12.058823529411764,21,4,2,0,0
fixed_840,none,1.0,2018,306,3.116044192012395,0.9637468827443155,0.5716778227340811,400,34,11.764705882352942,19,5,0,0,0
fixed_840,none,1.0,2019,306,3.117555105777617,0.9696683382456394,0.5771465568048004,392,34,11.529411764705882,20,1,1,0,0
fixed_840,none,1.0,2020,306,2.974974025235181,0.9890115763590707,0.5881771329180551,397,34,11.676470588235293,21,3,1,0,0
fixed_840,none,1.0,2021,306,3.0255971159664736,0.9876184517028845,0.5866865388646005,389,34,11.441176470588236,17,0,0,0,0
fixed_840,none,1.0,2022,306,3.1048081744103944,0.9959418771351647,0.5944976890319831,407,34,11.970588235294118,23,4,3,1,0
fixed_840,none,1.0,2023,306,3.029799412478409,0.946965238336559,0.5599186744230019,426,34,12.529411764705882,21,3,1,0,0
fixed_840,none,1.0,2024,306,3.070821510089824,0.9900288585781899,0.5912994385243137,413,34,12.147058823529411,21,5,2,0,0
fixed_840,none,1.0,2025,306,3.0636225588076376,0.9529703840697799,0.5628718219114384,436,34,12.823529411764707,21,4,3,0,0
fixed_840,residual_005,0.0,2011,306,2.999959913221396,1.0115189261264463,0.6038638477789392,394,34,11.588235294117647,19,3,0,0,0
fixed_840,residual_005,0.0,2012,306,2.9987026030588435,0.9870037496975105,0.5880131459504969,415,34,12.205882352941176,20,2,1,0,0
fixed_840,residual_005,0.0,2013,306,3.073780198724786,0.9531774716889825,0.5624420019190387,432,34,12.705882352941176,23,4,3,1,0
fixed_840,residual_005,0.0,2014,306,2.964597948458379,1.022450403669913,0.6099120069264811,402,34,11.823529411764707,18,3,0,0,0
fixed_840,residual_005,0.0,2015,306,2.956959146003763,0.986070613111029,0.5873181960343945,393,34,11.558823529411764,18,2,0,0,0
fixed_840,residual_005,0.0,2016,306,2.972154427813208,1.0025796032250958,0.6020104775487863,392,34,11.529411764705882,20,3,2,0,0
fixed_840,residual_005,0.0,2017,306,2.9340333493069712,1.0138014440006584,0.6053405632682182,379,34,11.147058823529411,18,1,0,0,0
fixed_840,residual_005,0.0,2018,306,3.12594839691017,0.973808651942073,0.578568182828292,401,34,11.794117647058824,19,3,0,0,0
fixed_840,residual_005,0.0,2019,306,3.1400131743776147,0.9929308444588295,0.5924771813107228,408,34,12.0,22,5,2,1,0
fixed_840,residual_005,0.0,2020,306,2.998572773816205,1.0140742425816105,0.6062043360151815,375,34,11.029411764705882,17,0,0,0,0
fixed_840,residual_005,0.0,2021,306,3.0369154778188676,0.9988678267367537,0.5945861768837674,385,34,11.323529411764707,22,1,1,1,0
fixed_840,residual_005,0.0,2022,306,3.111907194771921,1.0036927890798064,0.6002387288330964,406,34,11.941176470588236,23,2,2,1,0
fixed_840,residual_005,0.0,2023,306,3.064632588937036,0.9818279021171618,0.5866046087835287,392,34,11.529411764705882,21,3,2,0,0
fixed_840,residual_005,0.0,2024,306,3.100588243041287,1.0202002319341201,0.6097027892081084,365,34,10.735294117647058,21,4,1,0,0
fixed_840,residual_005,0.0,2025,306,3.0814139996560725,0.9707418218303322,0.5741038584762936,425,34,12.5,25,4,2,1,1
fixed_840,residual_005,0.5,2011,306,2.9903274526534447,1.0018864655584951,0.5977772473692432,396,34,11.647058823529411,18,2,0,0,0
fixed_840,residual_005,0.5,2012,306,2.995605172701988,0.9839063193406551,0.5854165497716222,441,34,12.970588235294118,21,3,2,0,0
fixed_840,residual_005,0.5,2013,306,3.065127842748064,0.9445251157122605,0.5576835138793852,432,34,12.705882352941176,23,4,2,1,0
fixed_840,residual_005,0.5,2014,306,2.951252379335726,1.0091048345472604,0.6023821631226769,419,34,12.323529411764707,18,3,0,0,0
fixed_840,residual_005,0.5,2015,306,2.948448421065312,0.9775598881725777,0.5816928407209272,395,34,11.617647058823529,18,4,0,0,0
fixed_840,residual_005,0.5,2016,306,2.965940311771831,0.9963654871837184,0.5979081483685011,400,34,11.764705882352942,20,3,1,0,0
fixed_840,residual_005,0.5,2017,306,2.9225232006835555,1.0022912953772425,0.5986133848399566,393,34,11.558823529411764,18,2,0,0,0
fixed_840,residual_005,0.5,2018,306,3.1188740938099064,0.9667343488418098,0.5738983318950662,412,34,12.117647058823529,19,4,0,0,0
fixed_840,residual_005,0.5,2019,306,3.1253003982978624,0.9782180683790777,0.5828505150159915,421,34,12.382352941176471,20,3,1,0,0
fixed_840,residual_005,0.5,2020,306,2.9828613327248927,0.9983628014902979,0.5953673331949064,394,34,11.588235294117647,17,0,0,0,0
fixed_840,residual_005,0.5,2021,306,3.0273703588720298,0.9893227077899154,0.5884813505654053,371,34,10.911764705882353,19,1,0,0,0
fixed_840,residual_005,0.5,2022,306,3.105607716869587,0.9973933111774723,0.5957570283294089,408,34,12.0,23,4,2,1,0
fixed_840,residual_005,0.5,2023,306,3.0419384589634832,0.9591337721436093,0.5698257273212357,401,34,11.794117647058824,21,2,2,0,0
fixed_840,residual_005,0.5,2024,306,3.081920674269313,1.0015326631621457,0.5981141757146294,393,34,11.558823529411764,21,5,1,0,0
fixed_840,residual_005,0.5,2025,306,3.0692811804651483,0.958609002639408,0.5666716818173084,428,34,12.588235294117647,25,4,2,1,1
fixed_840,residual_005,1.0,2011,306,2.986366484806826,0.9979254977118766,0.5952728837126284,386,34,11.352941176470589,18,2,0,0,0
fixed_840,residual_005,1.0,2012,306,3.000973773751564,0.9892749203902308,0.5890123377315373,397,34,11.676470588235293,20,3,1,0,0
fixed_840,residual_005,1.0,2013,306,3.0623758676726744,0.9417731406368711,0.5565546316490909,426,34,12.529411764705882,23,3,1,1,0
fixed_840,residual_005,1.0,2014,306,2.944016923696149,1.0018693789076831,0.59854510379583,422,34,12.411764705882353,20,5,2,0,0
fixed_840,residual_005,1.0,2015,306,2.9474508541512647,0.9765623212585306,0.5807441494101531,411,34,12.088235294117647,21,4,1,0,0
fixed_840,residual_005,1.0,2016,306,2.9655278485840566,0.9959530239959442,0.5975189531288768,400,34,11.764705882352942,20,3,1,0,0
fixed_840,residual_005,1.0,2017,306,2.9161189915229424,0.9958870862166291,0.5952808362730977,413,34,12.147058823529411,21,4,2,0,0
fixed_840,residual_005,1.0,2018,306,3.1158866277124124,0.9637468827443155,0.5716778227340811,401,34,11.794117647058824,19,5,0,0,0
fixed_840,residual_005,1.0,2019,306,3.1166863200023975,0.9696039900836126,0.5770990553711982,393,34,11.558823529411764,20,1,1,0,0
fixed_840,residual_005,1.0,2020,306,2.973339182722177,0.9888406514875822,0.5880526751023913,396,34,11.647058823529411,21,2,1,0,0
fixed_840,residual_005,1.0,2021,306,3.0255927375466087,0.9875450864644945,0.586633066690111,389,34,11.441176470588236,17,0,0,0,0
fixed_840,residual_005,1.0,2022,306,3.1041562828272786,0.9959418771351647,0.5944976890319831,407,34,11.970588235294118,23,4,3,1,0
fixed_840,residual_005,1.0,2023,306,3.0296893556193254,0.9468846687994513,0.5598810344366034,422,34,12.411764705882353,21,2,1,0,0
fixed_840,residual_005,1.0,2024,306,3.0704168696853573,0.9900288585781899,0.5912994385243137,412,34,12.117647058823529,21,5,2,0,0
fixed_840,residual_005,1.0,2025,306,3.0634994747581046,0.9528272969323646,0.5627654712908072,432,34,12.705882352941176,21,4,3,0,0
fixed_840,residual_010,0.0,2011,306,2.9967056038316207,1.0091269079194123,0.6022300036663826,389,34,11.441176470588236,19,2,0,0,0
fixed_840,residual_010,0.0,2012,306,2.9999027772499707,0.9869812443942437,0.587899021721293,417,34,12.264705882352942,20,2,1,0,0
fixed_840,residual_010,0.0,2013,306,3.0739752267860974,0.9527752698632169,0.5619186340957586,419,34,12.323529411764707,23,3,2,1,0
fixed_840,residual_010,0.0,2014,306,2.963131052772915,1.0214722973745978,0.6093414374572601,404,34,11.882352941176471,20,3,1,0,0
fixed_840,residual_010,0.0,2015,306,2.9599761768139636,0.9887196222612638,0.5891848773365611,398,34,11.705882352941176,18,2,0,0,0
